subject,file,link,lineno,LMC,experience-based,statistics-based,tuning machine,smell
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L192,192,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L193,193,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L198,198,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L202,202,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L212,212,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L228,228,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L236,236,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L240,240,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L291,291,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L291,291,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L295,295,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L310,310,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L319,319,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L327,327,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L334,334,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L336,336,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L346,346,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L350,350,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L74,74,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L79,79,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L85,85,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L88,88,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L92,92,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L98,98,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L101,101,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L104,104,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L108,108,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L109,109,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L112,112,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L116,116,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L121,121,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L128,128,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L134,134,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L141,141,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L146,146,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L151,151,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L154,154,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L157,157,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L160,160,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L164,164,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L169,169,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L173,173,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L177,177,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L182,182,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L185,185,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L188,188,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L192,192,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L195,195,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L198,198,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L209,209,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L212,212,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L215,215,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L224,224,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L229,229,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L232,232,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L235,235,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L239,239,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L242,242,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L245,245,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L248,248,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L251,251,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L254,254,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L258,258,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L263,263,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L267,267,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L271,271,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L276,276,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L281,281,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L286,286,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L291,291,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L297,297,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L303,303,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L306,306,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L310,310,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L314,314,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L317,317,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L320,320,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L323,323,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L326,326,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L329,329,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L330,330,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L331,331,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L334,334,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L337,337,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L343,343,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L346,346,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L351,351,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L354,354,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L357,357,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L360,360,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L363,363,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L366,366,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L367,367,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L370,370,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L373,373,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L379,379,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L382,382,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L386,386,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L389,389,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L392,392,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L395,395,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L398,398,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L401,401,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L402,402,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L405,405,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L408,408,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L413,413,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L416,416,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L418,418,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L419,419,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L425,425,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L428,428,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L432,432,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L436,436,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L440,440,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L451,451,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L457,457,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L461,461,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L465,465,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L469,469,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L481,481,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L484,484,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L488,488,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L492,492,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L496,496,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L505,505,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L508,508,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L511,511,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L515,515,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L519,519,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L522,522,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L525,525,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L529,529,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L533,533,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L537,537,2,0,0,0,False
